"","Year","C1","C2","C3","C4","C5"
"777",2749,0.227103386490763,0.195762086828426,0.257050541334976,0.264140138451631,0.0559438468942118
"778",2750,0.227105414805501,0.195768874878835,0.25704964607805,0.264132624140526,0.0559434400970951
"779",2751,0.22710737743403,0.195775610493492,0.257048828635196,0.264125160974682,0.0559430224626082
"780",2752,0.22710927516623,0.195782293626833,0.257048087842637,0.264117749175194,0.0559425941891134
"781",2753,0.227111108787968,0.195788924240889,0.257047422545356,0.264110388952211,0.0559421554735844
"782",2754,0.227112879081055,0.195795502305163,0.257046831597108,0.264103080505082,0.055941706511599
"783",2755,0.227114586823211,0.195802027796521,0.257046313860429,0.264095824022517,0.0559412474973298
"784",2756,0.227116232788023,0.195808500699075,0.257045868206639,0.264088619682733,0.0559407786235372
"785",2757,0.22711781774491,0.195814921004073,0.257045493515853,0.26408146765361,0.0559403000815619
"786",2758,0.22711934245909,0.195821288709784,0.25704518867698,0.264074368092837,0.0559398120613176
"787",2759,0.22712080769154,0.195827603821391,0.257044952587731,0.264067321148062,0.0559393147512844
"788",2760,0.227122214198967,0.195833866350878,0.257044784154618,0.264060326957042,0.0559388083385027
"789",2761,0.227123562733775,0.195840076316921,0.257044682292959,0.264053385647787,0.0559382930085669
"790",2762,0.227124854044033,0.19584623374478,0.257044645926872,0.264046497338704,0.05593776894562
"791",2763,0.227126088873445,0.195852338666191,0.257044673989278,0.264039662138746,0.0559372363323481
"792",2764,0.227127267961323,0.19585839111926,0.257044765421897,0.264032880147552,0.0559366953499756
"793",2765,0.227128392042554,0.195864391148356,0.257044919175248,0.264026151455589,0.0559361461782603
"794",2766,0.227129461847581,0.195870338804007,0.257045134208636,0.264019476144294,0.0559355889954894
"795",2767,0.227130478102369,0.195876234142795,0.257045409490157,0.264012854286212,0.0559350239784749
"796",2768,0.227131441528385,0.195882077227253,0.257045743996683,0.264006285945137,0.0559344513025507
"797",2769,0.227132352842573,0.19588786812576,0.257046136713858,0.263999771176248,0.0559338711415683
"798",2770,0.22713321275733,0.195893606912447,0.25704658663609,0.263993310026247,0.0559332836678943
"799",2771,0.227134021980487,0.195899293667085,0.257047092766539,0.263986902533491,0.0559326890524073
"800",2772,0.227134781215283,0.195904928474994,0.257047654117106,0.26398054872813,0.0559320874644955
"801",2773,0.22713549116035,0.19591051142694,0.257048269708426,0.263974248632238,0.0559314790720542
"802",2774,0.227136152509692,0.195916042619039,0.25704893856985,0.263968002259943,0.0559308640414841
"803",2775,0.227136765952665,0.195921522152655,0.257049659739435,0.263961809617563,0.0559302425376894
"804",2776,0.227137332173964,0.19592695013431,0.257050432263926,0.263955670703731,0.0559296147240765
"805",2777,0.227137851853602,0.195932326675582,0.257051255198746,0.263949585509526,0.0559289807625527
"806",2778,0.227138325666897,0.195937651893014,0.257052127607976,0.263943554018596,0.0559283408135253
"807",2779,0.227138754284456,0.195942925908019,0.257053048564338,0.263937576207294,0.0559276950359011
"808",2780,0.227139138372165,0.195948148846788,0.257054017149179,0.263931652044791,0.0559270435870857
"809",2781,0.22713947859117,0.195953320840194,0.257055032452451,0.26392578149321,0.0559263866229838
"810",2782,0.227139775597871,0.195958442023705,0.257056093572691,0.263919964507743,0.0559257242979987
"811",2783,0.227140030043906,0.19596351253729,0.257057199617004,0.263914201036776,0.055925056765033
"812",2784,0.227140242576142,0.195968532525332,0.257058349701037,0.263908491022008,0.0559243841754892
"813",2785,0.227140413836669,0.195973502136537,0.257059542948962,0.263902834398571,0.0559237066792703
"814",2786,0.227140544462784,0.195978421523846,0.257060778493448,0.26389723109515,0.0559230244247806
"815",2787,0.227140635086991,0.195983290844349,0.257062055475643,0.263891681034099,0.0559223375589275
"816",2788,0.227140686336986,0.195988110259198,0.257063373045147,0.263886184131555,0.0559216462271225
"817",2789,0.227140698835656,0.19599287993352,0.257064730359989,0.263880740297561,0.055920950573283
"818",2790,0.227140673201072,0.195997600036336,0.257066126586598,0.263875349436169,0.0559202507398339
